Employee ID,Gender,Ethnicity,Employment Status,Employee Type,Business Function,Job Level,Base Pay,Country Name,Job Designation,Performance Rating,Job Name
300225,Male,White,Part-Time,Regular Employee,Legal,M2,"$70,087.18",AU,In_Office,Transformative Impact,Legal Counsel
300226,Non-Binary,Asian,Contract,Regular Employee,Finance,M2,"$61,107.35",DE,Hybrid,Significant Impact,Finance Manager
300227,Male,Asian,Full-Time,Regular Employee,Legal,P3,"$56,622.11",DE,Hybrid,Significant Impact,Paralegal
300228,Female,Black,Part-Time,Regular Employee,People,P4,"$74,036.87",CL,Remote,Significant Impact,HR Manager
300229,Female,Black,Full-Time,Regular Fixed Term,People,S4,"$73,092.03",EG,Remote,Transformative Impact,HR Manager
300230,Female,Hispanic,Part-Time,Regular Employee,Technology,S2,"$83,775.40",ES,Hybrid,More Impact Needed,Cloud Engineer
300231,Female,Asian,Full-Time,Regular Employee,Finance,M4,"$49,015.68",PT,In_Office,More Impact Needed,Accountant
300232,Female,White,Full-Time,Regular Employee,Engineering,P4,"$49,830.79",FR,Remote,Significant Impact,Software Engineer
300233,Female,White,Full-Time,Regular Employee,Legal,M4,"$80,200.47",US,In_Office,Significant Impact,Compliance Officer
300234,Male,White,Full-Time,Contingent Worker,Legal,S5,"$82,729.92",EG,Remote,Significant Impact,Paralegal
300235,Female,Hispanic,Full-Time,Regular Fixed Term,Finance,M2,"$93,073.34",BR,Hybrid,Significant Impact,Accountant
300236,Male,Hispanic,Full-Time,Regular Employee,Technology,M6,"$108,232.57",PH,Remote,More Impact Needed,Cloud Engineer
300237,Male,Other,Full-Time,Regular Fixed Term,Sales,E6,"$69,613.20",JP,Hybrid,Transformative Impact,Sales Manager
300238,Female,White,Contract,Contingent Worker,Sales,M4,"$88,417.84",AU,In_Office,Significant Impact,Sales Associate
300239,Male,White,Full-Time,Regular Employee,Technology,M1,"$54,187.62",IL,Hybrid,Transformative Impact,Cybersecurity Analyst
300240,Non-Binary,Hispanic,Full-Time,Regular Employee,Engineering,M2,"$30,000.00",PT,Remote,Transformative Impact,Data Engineer
300241,Non-Binary,Hispanic,Full-Time,Regular Fixed Term,Legal,S5,"$55,415.76",SG,Hybrid,More Impact Needed,Paralegal
300242,Non-Binary,Other,Contract,Regular Employee,Legal,S5,"$65,416.91",CR,In_Office,More Impact Needed,Legal Counsel
300243,Male,Other,Full-Time,Regular Employee,Legal,P3,"$118,011.99",US,Remote,Significant Impact,Compliance Officer
300244,Male,Black,Full-Time,Regular Employee,Technology,S1,"$41,739.70",ES,In_Office,More Impact Needed,IT Support Specialist
300245,Non-Binary,Asian,Full-Time,Regular Employee,People,S4,"$89,821.40",PH,Remote,Significant Impact,HR Manager
300246,Male,White,Full-Time,Regular Employee,Marketing,S4,"$63,169.41",JP,Remote,More Impact Needed,SEO Analyst
300247,Non-Binary,White,Full-Time,Regular Employee,Sales,M6,"$84,953.27",DE,Hybrid,Significant Impact,Sales Associate
300248,Non-Binary,Other,Full-Time,Regular Employee,Technology,M2,"$75,846.12",AU,In_Office,Significant Impact,Cybersecurity Analyst
300249,Female,Other,Full-Time,Regular Employee,Marketing,M1,"$56,705.41",MX,In_Office,Significant Impact,SEO Analyst
300250,Male,Black,Full-Time,Regular Fixed Term,Finance,E5,"$95,489.37",GB,Remote,Significant Impact,Accountant
300251,Male,Asian,Full-Time,Regular Fixed Term,Marketing,P3,"$83,974.76",CL,Hybrid,More Impact Needed,Marketing Specialist
300252,Female,Black,Full-Time,Contingent Worker,People,S4,"$74,707.87",PH,In_Office,Transformative Impact,HR Manager
300253,Male,Asian,Full-Time,Contingent Worker,People,E3,"$80,874.98",DE,Hybrid,Significant Impact,HR Manager
300254,Male,White,Contract,Regular Employee,Sales,P6,"$66,509.73",EG,Remote,More Impact Needed,Sales Associate
300255,Female,Black,Part-Time,Regular Employee,Legal,P4,"$36,342.72",NL,Hybrid,Significant Impact,Legal Counsel
300256,Non-Binary,Other,Full-Time,Contingent Worker,Engineering,E1,"$77,242.11",IN,Hybrid,Transformative Impact,Machine Learning Engineer
300257,Female,Black,Full-Time,Regular Employee,Marketing,S3,"$119,532.80",PT,Remote,Significant Impact,Brand Manager
300258,Female,Black,Full-Time,Regular Employee,Technology,M6,"$91,905.71",NL,Remote,Significant Impact,Cloud Engineer
300259,Male,White,Full-Time,Regular Employee,Technology,P2,"$80,863.09",BR,Hybrid,Significant Impact,IT Support Specialist
300260,Female,Other,Full-Time,Regular Employee,Finance,E3,"$82,708.71",CL,In_Office,More Impact Needed,Finance Manager
300261,Non-Binary,Other,Full-Time,Regular Employee,Sales,P2,"$74,976.30",CL,In_Office,Transformative Impact,Sales Manager
300262,Male,Hispanic,Contract,Regular Employee,Engineering,P7,"$30,190.95",HU,Remote,Transformative Impact,Software Engineer
300263,Female,Hispanic,Part-Time,Regular Employee,Sales,M4,"$53,968.64",MX,Remote,More Impact Needed,Account Executive
300264,Female,Hispanic,Full-Time,Regular Employee,Sales,E2,"$73,729.41",HU,Hybrid,More Impact Needed,Sales Associate
300265,Female,White,Full-Time,Contingent Worker,Sales,M3,"$93,467.28",NL,In_Office,More Impact Needed,Sales Manager
300266,Female,Black,Contract,Regular Employee,Sales,E2,"$111,614.76",UY,Hybrid,Transformative Impact,Sales Associate
300267,Female,Other,Contract,Regular Employee,Legal,S5,"$53,475.87",ZA,Remote,Significant Impact,Legal Counsel
300268,Male,Other,Contract,Regular Employee,Technology,E1,"$88,129.43",UY,Remote,Transformative Impact,IT Support Specialist
300269,Male,Black,Full-Time,Regular Employee,People,E3,"$30,396.48",IN,Hybrid,Significant Impact,HR Business Partner
300270,Female,Other,Full-Time,Regular Employee,Technology,P6,"$68,371.69",FR,Hybrid,More Impact Needed,Cloud Engineer
300271,Female,Black,Full-Time,Regular Employee,Technology,M2,"$74,438.04",DO,Hybrid,Significant Impact,IT Support Specialist
300272,Female,White,Full-Time,Regular Employee,Marketing,M5,"$108,705.74",BR,In_Office,Significant Impact,Brand Manager
300273,Non-Binary,White,Full-Time,Contingent Worker,Sales,S1,"$58,676.89",IE,In_Office,More Impact Needed,Account Executive
300274,Female,White,Full-Time,Regular Employee,Engineering,M4,"$68,038.19",IT,Remote,More Impact Needed,Machine Learning Engineer
300275,Female,Black,Part-Time,Regular Employee,Marketing,P7,"$94,847.12",PL,In_Office,Significant Impact,Marketing Specialist
300276,Female,Black,Part-Time,Contingent Worker,Engineering,P4,"$60,331.01",EG,In_Office,Significant Impact,Software Engineer
300277,Female,Asian,Full-Time,Regular Employee,Engineering,P6,"$64,415.89",AU,Remote,Significant Impact,Data Engineer
300278,Female,Other,Part-Time,Regular Employee,People,S4,"$46,170.88",JP,In_Office,Transformative Impact,Recruiter
300279,Female,Other,Full-Time,Contingent Worker,People,P6,"$87,465.95",IN,Hybrid,Significant Impact,Recruiter
300280,Female,Asian,Part-Time,Regular Employee,Engineering,S1,"$46,340.29",PT,Remote,More Impact Needed,Machine Learning Engineer
300281,Male,Asian,Full-Time,Regular Employee,Legal,M4,"$96,047.25",SG,In_Office,Significant Impact,Paralegal
300282,Male,White,Full-Time,Regular Employee,People,M1,"$50,036.12",IL,Remote,Transformative Impact,Recruiter
300283,Male,Asian,Full-Time,Regular Employee,People,S1,"$59,853.33",DO,In_Office,Significant Impact,HR Business Partner
300284,Female,Black,Full-Time,Regular Employee,Legal,M3,"$51,551.78",NL,In_Office,Significant Impact,Paralegal
300285,Male,Hispanic,Full-Time,Regular Employee,Sales,M1,"$69,341.68",FR,In_Office,More Impact Needed,Sales Manager
300286,Female,Black,Full-Time,Regular Employee,People,P6,"$96,532.06",PH,Hybrid,Significant Impact,HR Manager
300287,Female,Asian,Contract,Regular Employee,Marketing,M1,"$61,029.63",UY,Remote,More Impact Needed,SEO Analyst
300288,Male,Other,Full-Time,Regular Employee,Engineering,P2,"$55,389.59",GB,In_Office,Significant Impact,Data Engineer
300289,Female,Black,Full-Time,Regular Fixed Term,Engineering,S3,"$74,646.87",ZA,In_Office,More Impact Needed,Software Engineer
300290,Male,Other,Full-Time,Regular Employee,Legal,E2,"$73,673.43",PH,Hybrid,Significant Impact,Compliance Officer
300291,Male,Black,Full-Time,Regular Employee,Engineering,P1,"$88,567.18",PL,Remote,Transformative Impact,Machine Learning Engineer
300292,Female,Other,Full-Time,Regular Fixed Term,Technology,M2,"$48,697.57",PT,Remote,Significant Impact,Cloud Engineer
300293,Male,Black,Part-Time,Regular Employee,Finance,M1,"$79,759.52",SG,In_Office,More Impact Needed,Accountant
300294,Male,Other,Full-Time,Regular Employee,Engineering,P6,"$99,797.50",CR,Hybrid,Significant Impact,Machine Learning Engineer
300295,Female,Hispanic,Full-Time,Regular Fixed Term,Legal,M3,"$54,701.63",DO,Hybrid,Significant Impact,Compliance Officer
300296,Female,White,Part-Time,Contingent Worker,Legal,M1,"$78,811.45",HU,Hybrid,Transformative Impact,Paralegal
300297,Male,Black,Full-Time,Regular Employee,Legal,S1,"$54,658.73",BR,In_Office,Significant Impact,Paralegal
300298,Female,Hispanic,Full-Time,Regular Employee,Technology,S3,"$96,905.18",DO,Remote,Significant Impact,Cybersecurity Analyst
300299,Male,White,Part-Time,Regular Fixed Term,Marketing,S5,"$108,844.24",PL,Hybrid,Transformative Impact,Brand Manager
300300,Male,Black,Full-Time,Regular Employee,Finance,M4,"$51,185.35",ZA,In_Office,Significant Impact,Accountant
300301,Female,Hispanic,Full-Time,Regular Employee,Technology,S2,"$80,832.08",CR,In_Office,Significant Impact,Cloud Engineer
300302,Female,Hispanic,Contract,Regular Fixed Term,People,P5,"$82,143.05",PT,Hybrid,Significant Impact,HR Manager
300303,Female,Hispanic,Full-Time,Regular Employee,Sales,P7,"$77,670.10",HU,Hybrid,Significant Impact,Account Executive
300304,Female,Asian,Full-Time,Contingent Worker,Engineering,S1,"$70,472.77",UY,In_Office,Transformative Impact,Machine Learning Engineer
300305,Non-Binary,Other,Contract,Contingent Worker,Marketing,M2,"$63,573.96",CL,Hybrid,Significant Impact,SEO Analyst
300306,Female,White,Full-Time,Regular Employee,People,M3,"$43,687.85",PL,In_Office,Significant Impact,HR Manager
300307,Male,Other,Full-Time,Regular Employee,Legal,S3,"$71,754.46",PL,Hybrid,Significant Impact,Legal Counsel
300308,Female,Other,Part-Time,Regular Employee,People,S1,"$92,282.98",NL,Remote,Significant Impact,HR Manager
300309,Male,Other,Part-Time,Regular Employee,Technology,E1,"$97,072.19",CA,Remote,Transformative Impact,IT Support Specialist
300310,Male,Hispanic,Full-Time,Regular Fixed Term,People,P2,"$78,592.90",JP,In_Office,Significant Impact,Recruiter
300311,Male,Other,Full-Time,Regular Employee,Finance,E1,"$55,229.74",CL,In_Office,Transformative Impact,Accountant
300312,Male,Asian,Part-Time,Regular Employee,Legal,M6,"$49,389.85",ES,Hybrid,Significant Impact,Paralegal
300313,Non-Binary,Black,Part-Time,Regular Fixed Term,Marketing,E2,"$62,636.38",BR,In_Office,Transformative Impact,Brand Manager
300314,Female,Hispanic,Full-Time,Regular Employee,Marketing,S3,"$36,797.99",FR,Remote,Significant Impact,Marketing Specialist
300315,Female,White,Full-Time,Regular Employee,Legal,E3,"$30,000.00",PH,Remote,Significant Impact,Legal Counsel
300316,Male,Black,Full-Time,Regular Employee,Engineering,P2,"$48,097.80",UY,Hybrid,Significant Impact,Software Engineer
300317,Male,Black,Part-Time,Regular Employee,Marketing,M2,"$81,238.13",ES,Hybrid,Transformative Impact,Marketing Specialist
300318,Male,Black,Part-Time,Regular Employee,Marketing,E2,"$42,230.34",EG,Hybrid,Transformative Impact,Brand Manager
300319,Male,Other,Contract,Regular Employee,Engineering,E2,"$81,578.11",MX,Hybrid,Significant Impact,Machine Learning Engineer
300320,Female,Other,Part-Time,Regular Employee,Engineering,E3,"$58,461.35",GB,In_Office,Significant Impact,Machine Learning Engineer
300321,Female,Hispanic,Full-Time,Regular Employee,Technology,P2,"$99,055.73",NL,Hybrid,Transformative Impact,Cloud Engineer
300322,Female,Other,Full-Time,Regular Employee,Marketing,P1,"$62,983.44",PT,Remote,Significant Impact,Marketing Specialist
300323,Male,Other,Part-Time,Regular Employee,Marketing,E1,"$65,762.07",MX,In_Office,Significant Impact,Brand Manager
300324,Non-Binary,Other,Part-Time,Regular Employee,Marketing,P7,"$59,993.69",NL,Hybrid,Significant Impact,Brand Manager
300325,Female,Hispanic,Full-Time,Regular Fixed Term,Engineering,E6,"$60,411.39",JP,Hybrid,Transformative Impact,Machine Learning Engineer
300326,Female,Hispanic,Full-Time,Regular Employee,Marketing,S1,"$76,758.12",PH,In_Office,Significant Impact,Brand Manager
300327,Female,Asian,Contract,Regular Fixed Term,People,M5,"$80,737.14",PT,In_Office,Significant Impact,HR Manager
300328,Male,Asian,Full-Time,Regular Employee,People,M1,"$74,085.64",JP,Remote,Significant Impact,Recruiter
300329,Male,Asian,Full-Time,Regular Employee,Engineering,P7,"$49,537.08",IN,Remote,More Impact Needed,Machine Learning Engineer
300330,Male,Asian,Full-Time,Regular Employee,Engineering,P4,"$83,134.93",IT,Remote,More Impact Needed,Machine Learning Engineer
300331,Female,Black,Full-Time,Regular Employee,Engineering,P3,"$50,801.34",JP,In_Office,Significant Impact,Machine Learning Engineer
300332,Male,Black,Full-Time,Regular Employee,Sales,P5,"$53,242.70",EG,In_Office,Significant Impact,Account Executive
300333,Male,Asian,Part-Time,Regular Fixed Term,Engineering,E5,"$63,664.62",SG,Remote,Transformative Impact,Software Engineer
300334,Male,Asian,Full-Time,Regular Employee,Technology,S1,"$90,502.68",DO,Remote,Transformative Impact,IT Support Specialist
300335,Male,White,Full-Time,Contingent Worker,Sales,S3,"$52,227.53",SG,In_Office,Significant Impact,Sales Associate
300336,Female,Black,Full-Time,Regular Employee,Engineering,M3,"$82,350.44",PL,In_Office,More Impact Needed,Machine Learning Engineer
300337,Female,White,Part-Time,Regular Employee,Legal,E1,"$30,000.00",CL,Hybrid,Significant Impact,Paralegal
300338,Female,White,Contract,Contingent Worker,Finance,S2,"$85,110.70",DO,Remote,More Impact Needed,Finance Manager
300339,Male,Other,Part-Time,Regular Employee,Marketing,S4,"$95,904.21",GB,Remote,Transformative Impact,Marketing Specialist
300340,Female,Hispanic,Contract,Regular Employee,Marketing,S4,"$87,154.90",CA,Hybrid,Transformative Impact,SEO Analyst
300341,Female,Black,Full-Time,Regular Employee,People,P2,"$73,993.83",UY,Remote,Transformative Impact,HR Business Partner
300342,Male,Asian,Full-Time,Regular Fixed Term,Legal,M4,"$61,086.83",BR,Remote,Significant Impact,Compliance Officer
300343,Male,Asian,Full-Time,Regular Employee,Finance,E1,"$56,175.40",AU,Hybrid,Transformative Impact,Finance Manager
300344,Male,Hispanic,Full-Time,Regular Employee,Marketing,P4,"$58,075.21",US,Hybrid,Significant Impact,SEO Analyst
300345,Female,Black,Part-Time,Regular Employee,Marketing,P4,"$62,975.57",DE,Remote,Transformative Impact,Marketing Specialist
300346,Female,Asian,Full-Time,Regular Employee,Sales,P3,"$93,699.45",IL,In_Office,Transformative Impact,Sales Associate
300347,Male,Asian,Contract,Regular Employee,People,E6,"$72,584.63",CL,Remote,More Impact Needed,Recruiter
300348,Male,Other,Full-Time,Regular Employee,Sales,P6,"$90,676.83",IT,Hybrid,Transformative Impact,Sales Associate
300349,Female,White,Full-Time,Regular Employee,Technology,M1,"$135,865.05",FR,In_Office,Significant Impact,IT Support Specialist
300350,Female,Asian,Full-Time,Contingent Worker,Technology,M4,"$108,053.32",UY,In_Office,Transformative Impact,Cybersecurity Analyst
300351,Female,Black,Full-Time,Regular Employee,Sales,S2,"$74,688.57",CR,Hybrid,More Impact Needed,Account Executive
300352,Female,Hispanic,Full-Time,Regular Employee,People,S1,"$63,803.58",GB,Remote,Significant Impact,HR Business Partner
300353,Male,Other,Full-Time,Regular Employee,Finance,S5,"$91,665.59",AU,In_Office,Transformative Impact,Finance Manager
300354,Male,Black,Full-Time,Regular Employee,People,S3,"$91,635.05",JP,In_Office,Transformative Impact,Recruiter
300355,Female,Other,Full-Time,Regular Employee,Engineering,P6,"$85,757.75",IL,Hybrid,More Impact Needed,Software Engineer
300356,Male,White,Full-Time,Regular Employee,Sales,M2,"$104,503.55",DO,In_Office,Significant Impact,Account Executive
300357,Female,Asian,Full-Time,Regular Fixed Term,Engineering,M3,"$56,111.72",IL,Remote,Significant Impact,Machine Learning Engineer
300358,Non-Binary,Black,Full-Time,Regular Employee,People,P4,"$80,727.56",AU,Remote,Transformative Impact,Recruiter
300359,Female,Hispanic,Full-Time,Regular Employee,People,M1,"$74,260.32",DE,Remote,Significant Impact,HR Manager
300360,Male,White,Full-Time,Regular Employee,Marketing,E1,"$88,642.96",DO,Hybrid,Transformative Impact,Brand Manager
300361,Female,White,Full-Time,Regular Employee,Technology,M4,"$65,782.76",GB,Hybrid,Transformative Impact,Cybersecurity Analyst
300362,Female,Other,Full-Time,Regular Employee,Finance,M2,"$82,365.41",FR,Remote,Transformative Impact,Finance Manager
300363,Female,White,Full-Time,Regular Fixed Term,Sales,S4,"$39,240.20",PL,Remote,Transformative Impact,Sales Manager
300364,Non-Binary,Black,Full-Time,Regular Employee,Technology,S2,"$74,605.31",CA,In_Office,More Impact Needed,Cybersecurity Analyst
300365,Male,Other,Full-Time,Regular Employee,Legal,S1,"$109,238.77",NL,Hybrid,Significant Impact,Legal Counsel
300366,Non-Binary,White,Full-Time,Regular Employee,People,E5,"$64,610.53",BR,In_Office,Transformative Impact,Recruiter
300367,Non-Binary,Hispanic,Part-Time,Regular Employee,Marketing,E1,"$72,965.23",HU,Remote,Transformative Impact,Brand Manager
300368,Male,Black,Full-Time,Regular Employee,Legal,M4,"$96,388.24",HU,Hybrid,Transformative Impact,Compliance Officer
300369,Male,Hispanic,Full-Time,Regular Employee,Sales,E2,"$84,419.53",AU,Hybrid,Significant Impact,Sales Associate
300370,Male,Hispanic,Part-Time,Regular Employee,Engineering,P5,"$40,770.32",IL,Hybrid,Significant Impact,Data Engineer
300371,Male,Other,Full-Time,Regular Employee,Sales,E2,"$72,191.55",GB,Hybrid,Significant Impact,Account Executive
300372,Male,Asian,Part-Time,Contingent Worker,Technology,E3,"$82,666.24",EG,Hybrid,Significant Impact,IT Support Specialist
300373,Female,Other,Full-Time,Regular Employee,Finance,P3,"$102,338.00",ES,Hybrid,Significant Impact,Finance Manager
300374,Male,Black,Full-Time,Contingent Worker,Legal,P2,"$98,583.67",MX,In_Office,Significant Impact,Paralegal
300375,Male,Black,Part-Time,Regular Employee,Marketing,P6,"$73,714.82",IE,Hybrid,More Impact Needed,Marketing Specialist
300376,Female,Other,Full-Time,Regular Employee,Technology,M5,"$87,706.96",CL,In_Office,Transformative Impact,IT Support Specialist
